"label","name","super_class","is_extendable","sys_updated_on"
"IBM WMB Http Listener","cmdb_ci_appl_ibm_wmb_listener","Application","false","2024-12-02 17:36:47"
"IBM WebSphere MQ","cmdb_ci_appl_ibm_wmq","Application","false","2024-12-02 17:33:04"
"IBM WebSphere MQ Queue","cmdb_ci_appl_ibm_wmq_queue","Application","false","2024-12-02 17:35:10"
"ITAM Asset Center","cmdb_ci_appl_itam","Application","false","2024-12-02 17:35:15"
"Citrix License server","cmdb_ci_appl_license_server","Application","false","2024-12-02 17:33:07"
"Mongos Server","cmdb_ci_appl_mongos","Application","false","2024-12-02 17:34:58"
"Mongo Config Server","cmdb_ci_appl_mongo_config_serv","Application","false","2024-12-02 17:32:14"
"MSMQ","cmdb_ci_appl_msmq","Application","false","2024-12-02 17:33:28"
"Dynamic CRM Component","cmdb_ci_appl_ms_dynamic_crm","Application","false","2024-12-02 17:34:52"
"ServiceNow Application","cmdb_ci_appl_now_app","Application","true","2024-12-02 17:35:03"
"ServiceNow Application Component","cmdb_ci_appl_now_app_comp","ServiceNow Application","false","2024-12-02 17:35:31"
"Oracle Concurrent Server","cmdb_ci_appl_ora_conc","Application","false","2024-12-02 17:33:34"
"Oracle Discoverer Engine","cmdb_ci_appl_ora_disc","Application","false","2024-12-02 17:33:58"
"Oracle Discoverer UI","cmdb_ci_appl_ora_disc_ui","Application","false","2024-12-02 17:35:50"
"Oracle ESB","cmdb_ci_appl_ora_ebs","Application","false","2024-12-02 17:33:18"
"Oracle Forms Engine","cmdb_ci_appl_ora_forms","Application","false","2024-12-02 17:36:42"
"Oracle Forms UI","cmdb_ci_appl_ora_forms_ui","Application","false","2024-12-02 17:32:33"
"Oracle Fulfillment Server","cmdb_ci_appl_ora_fs","Application","false","2024-12-02 17:34:04"
"Oracle HTTP Server","cmdb_ci_appl_ora_http","Application","false","2024-12-02 17:35:30"
"Weblogic JMS Queue","cmdb_ci_appl_ora_jms_queue","Application","false","2024-12-02 17:32:27"
"Oracle Metric Client","cmdb_ci_appl_ora_metric_client","Application","false","2024-12-02 17:33:35"
"Oracle Metric Server","cmdb_ci_appl_ora_metric_svr","Application","false","2024-12-02 17:36:26"
"Oracle Notification Server","cmdb_ci_appl_ora_notif_svr","Application","false","2024-12-02 17:36:36"
"Oracle OACORE Server","cmdb_ci_appl_ora_oacore","Application","false","2024-12-02 17:36:15"
"Oracle OAFM Server","cmdb_ci_appl_ora_oafm","Application","false","2024-12-02 17:32:03"
"Oracle Process Manager","cmdb_ci_appl_ora_pm","Application","false","2024-12-02 17:34:24"
"Advanced Queue Queue","cmdb_ci_appl_ora_queue","Application","false","2024-12-02 17:36:00"
"Oracle Report Server","cmdb_ci_appl_ora_report","Application","false","2024-12-02 17:32:51"
"Oracle App TNS Service","cmdb_ci_appl_ora_tns","Application","false","2024-12-02 17:34:10"
"Oracle TNS Listener Engine","cmdb_ci_appl_ora_tnslsnr","Application","false","2024-12-02 17:36:44"
"Peoplesoft Application Server","cmdb_ci_appl_peoplesoft","Application","false","2024-12-02 17:33:26"
"RabbitMQ","cmdb_ci_appl_rabbitmq","Application","false","2024-12-02 17:35:11"
"RabbitMQ Cluster","cmdb_ci_appl_rabbitmq_cluster","Application","false","2024-12-02 17:37:01"
"RabbitMQ Queue","cmdb_ci_appl_rabbitmq_queue","Application","false","2024-12-02 17:34:33"
"SAP Application","cmdb_ci_appl_sap","Application","true","2024-12-02 17:31:47"
"SAP ASCS Application","cmdb_ci_appl_sap_ascs","SAP Application","false","2024-12-02 17:32:00"
"SAP Business Objects CMS server","cmdb_ci_appl_sap_bo","Application","false","2024-12-02 17:35:56"
"SAP BO BOXIScheduleRouter","cmdb_ci_appl_sap_bo_scheduler","Application","false","2024-12-02 17:33:20"
"SAP Business Objects","cmdb_ci_appl_sap_bus_obj","Application","false","2024-12-02 17:31:48"
"SAP CI Application","cmdb_ci_appl_sap_ci","SAP Application","false","2024-12-02 17:34:44"
"SAP DI Application","cmdb_ci_appl_sap_di","SAP Application","false","2024-12-02 17:36:36"
"SAP ERS Application","cmdb_ci_appl_sap_ers","SAP Application","false","2024-12-02 17:32:34"
"SAP Hana Db","cmdb_ci_appl_sap_hana_db","Application","false","2024-12-02 17:35:46"
"SAP JC Application","cmdb_ci_appl_sap_jc","SAP Application","false","2024-12-02 17:31:48"
"SAP SCS Application","cmdb_ci_appl_sap_scs","SAP Application","false","2024-12-02 17:31:50"
"SAP Application Server","cmdb_ci_appl_sap_server","Application","false","2024-12-02 17:32:17"
"SAP System","cmdb_ci_appl_sap_system","Application","false","2024-12-02 17:32:19"
"Sendmail","cmdb_ci_appl_sendmail","Application","false","2024-12-02 17:33:16"
"SharePoint","cmdb_ci_appl_sharepoint","Application","false","2024-12-02 17:32:35"
"SharePoint Service","cmdb_ci_appl_sp_service","Application","false","2024-12-02 17:34:19"
"Tibco Adapter","cmdb_ci_appl_tibco_adapter","Application","false","2024-12-02 17:36:25"
"Tibco Hawk","cmdb_ci_appl_tibco_hawk","Application","false","2024-12-02 17:34:34"
"ActiveMatrix Business Works","cmdb_ci_appl_tibco_matrix","Application","false","2024-12-02 17:36:59"
"ActiveMatrix Business Works Process","cmdb_ci_appl_tibco_matrix_proc","Application","false","2024-12-02 17:36:50"
"Tibco Enterprise Message Service","cmdb_ci_appl_tibco_message","Application","false","2024-12-02 17:33:13"
"EMS Queue","cmdb_ci_appl_tibco_queue","Application","false","2024-12-02 17:36:19"
"Tuxedo","cmdb_ci_appl_tuxedo","Application","false","2024-12-02 17:34:16"
"Tuxedo Portal","cmdb_ci_appl_tuxedo_portal","Application","false","2024-12-02 17:36:34"
"Vignette Search Starter","cmdb_ci_appl_vignette_search","Application","false","2024-12-02 17:33:44"
"Vignette Server","cmdb_ci_appl_vignette_server","Application","false","2024-12-02 17:32:43"
"Vignette Content Management Server","cmdb_ci_appl_vign_content_svr","Application","false","2024-12-02 17:35:36"
"Weblogic Module Server","cmdb_ci_appl_weblogicmodule","Application","false","2024-12-02 17:31:42"
"Weblogic JMS Server","cmdb_ci_appl_weblogic_jms","Application","false","2024-12-02 17:36:52"
"Weblogic LB","cmdb_ci_appl_weblogic_lb","Application Server","false","2024-12-02 17:32:52"
"Websphere Portal","cmdb_ci_appl_websphere_portal","Application","false","2024-12-02 17:31:43"
"WMB Flow","cmdb_ci_appl_wmb","Application","false","2024-12-02 17:34:29"
"Application Network Profile","cmdb_ci_app_network_profile","Virtual Machine Object","false","2024-12-02 17:35:55"
"Application Server","cmdb_ci_app_server","Application","true","2024-12-02 17:31:41"
"Composer","cmdb_ci_app_server_composer","Application Server","false","2024-12-02 17:31:49"
"Data Power","cmdb_ci_app_server_datapower","Application Server","false","2024-12-02 17:31:49"
"Domino","cmdb_ci_app_server_domino","Application Server","false","2024-12-02 17:33:39"
"Data Power Domain","cmdb_ci_app_server_dp_domain","Application Server","false","2024-12-02 17:33:35"
"HP uCMDB","cmdb_ci_app_server_hp_ucmdb","Application Server","false","2024-12-02 17:34:33"
"JavaServer","cmdb_ci_app_server_java","Application Server","false","2024-12-02 17:34:22"
"JBoss","cmdb_ci_app_server_jboss","Application Server","false","2024-12-02 17:35:06"
"Jboss module","cmdb_ci_app_server_jb_module","Application Server","false","2024-12-02 17:36:51"
"Jrun","cmdb_ci_app_server_jrun","Application Server","false","2024-12-02 17:35:46"
"Jrun WAR","cmdb_ci_app_server_jrun_war","Application Server","false","2024-12-02 17:31:45"
"Oracle Essbase Server","cmdb_ci_app_server_ora_ess","Application Server","false","2024-12-02 17:31:42"
"Oracle iAS","cmdb_ci_app_server_ora_ias","Application Server","false","2024-12-02 17:37:10"
"Oracle iAS Web module","cmdb_ci_app_server_ora_ias_m","Application Server","false","2024-12-02 17:35:55"
"Remedy HSServer","cmdb_ci_app_server_remedy","Application Server","false","2024-12-02 17:33:07"
"Tomcat","cmdb_ci_app_server_tomcat","Application Server","false","2024-12-02 17:34:31"
"Tomcat WAR","cmdb_ci_app_server_tomcat_war","Application Server","false","2024-12-02 17:36:56"
"Vendavo Application Server","cmdb_ci_app_server_vendavo","Application Server","false","2024-12-02 17:34:59"
"Oracle WebLogic","cmdb_ci_app_server_weblogic","Application Server","false","2024-12-02 17:33:07"
"Webseal","cmdb_ci_app_server_webseal","Application","false","2024-12-02 17:33:15"
"IBM WebSphere AS","cmdb_ci_app_server_websphere","Application Server","true","2024-12-02 17:32:37"
"WeblogicModule","cmdb_ci_app_server_wl_module","Application Server","false","2024-12-02 17:34:19"
"Websphere EAR","cmdb_ci_app_server_ws_ear","Application Server","false","2024-12-02 17:35:27"
"Websphere ODR LB","cmdb_ci_app_server_ws_odr","IBM WebSphere AS","false","2024-12-02 17:35:59"
"Simulation","cmdb_ci_app_simulation","Application","false","2024-12-02 17:33:23"
"Simulation Inclusion","cmdb_ci_app_simulation_inc","Application","false","2024-12-02 17:36:08"
"Automatic Transfer Switch","cmdb_ci_ats_power_eq","Power Equipment","false","2024-12-02 17:35:19"
"Availability Set","cmdb_ci_availability_set","Virtual Machine Object","false","2024-12-02 17:35:21"
"Availability Zone","cmdb_ci_availability_zone","Virtual Machine Object","false","2024-12-02 17:36:43"
"AWS Account","cmdb_ci_aws_account","Virtual Machine Object","false","2024-12-02 17:32:24"
"AWS Datacenter","cmdb_ci_aws_datacenter","Logical Datacenter","false","2024-12-02 17:36:27"
"Azure Datacenter","cmdb_ci_azure_datacenter","Logical Datacenter","false","2024-12-02 17:35:33"
"Azure Subscription","cmdb_ci_azure_subscription","Virtual Machine Object","false","2024-12-02 17:33:14"
"Batch Job","cmdb_ci_batch_job","Configuration Item","false","2024-12-02 17:31:56"
"Tower Beacon","cmdb_ci_beacon_tower_eq","Tower Equipment","false","2024-12-02 17:33:56"
"Bridge Domain","cmdb_ci_bridge_domain","Virtual Machine Object","false","2024-12-02 17:36:34"
"Buildings","cmdb_ci_building_facility","Facility Hardware","false","2024-12-02 17:34:37"
"Bundled Resources","cmdb_ci_bundled_resources","Virtual Machine Object","false","2024-12-02 17:36:18"
"Business Application","cmdb_ci_business_app","Configuration Item","false","2024-12-02 17:32:57"
"Business Capability","cmdb_ci_business_capability","Configuration Item","false","2024-12-02 17:34:00"
"Business Process","cmdb_ci_business_process","Configuration Item","false","2024-12-02 17:32:11"
"Server Chassis","cmdb_ci_chassis_server","Server Hardware","false","2024-12-02 17:36:47"
"CIM Profiles","cmdb_ci_cim_profile","Configuration Item","false","2024-12-02 17:31:53"
"CIM Server","cmdb_ci_cim_server","Server","false","2024-12-02 17:32:26"
"Circuit","cmdb_ci_circuit","Configuration Item","false","2024-12-02 17:37:10"
"Cisco Apic","cmdb_ci_cisco_apic","Logical Datacenter","false","2024-12-02 17:34:03"
"Cloud App Server","cmdb_ci_cloud_appserver","Application Server","false","2024-12-02 17:35:11"
"Cloud DataBase","cmdb_ci_cloud_database","Database Instance","false","2024-12-02 17:37:04"
"Cloud Directory","cmdb_ci_cloud_directory","Directory Server","false","2024-12-02 17:35:28"
"Cloud Host","cmdb_ci_cloud_host","Virtualization Server","false","2024-12-02 17:35:24"
"Cloud IP Address","cmdb_ci_cloud_ip_address","Virtual Machine Object","false","2024-12-02 17:36:01"
"Cloud Key Pair","cmdb_ci_cloud_key_pair","Configuration Item","false","2024-12-02 17:34:17"
"Cloud LB IPAddress","cmdb_ci_cloud_lb_ipaddress","Virtual Machine Object","false","2024-12-02 17:36:06"
"Cloud Load Balancer","cmdb_ci_cloud_load_balancer","Virtual Machine Object","false","2024-12-02 17:35:42"
"Cloud Messaging Service","cmdb_ci_cloud_messaging_service","Application","false","2024-12-02 17:33:08"
"Cloud Monitor Alarm","cmdb_ci_cloud_monitor_alarm","Virtual Machine Object","false","2024-12-02 17:34:56"
"Cloud Monitor Notification","cmdb_ci_cloud_monitor_notification","Virtual Machine Object","false","2024-12-02 17:32:39"
"Cloud Public IP Address","cmdb_ci_cloud_public_ipaddress","Virtual Machine Object","false","2024-12-02 17:36:28"
"Cloud Resource Base","cmdb_ci_cloud_resource_base","Configuration Item","false","2024-12-02 17:33:28"
"Cloud Storage Account","cmdb_ci_cloud_storage_account","Virtual Machine Object","false","2024-12-02 17:33:46"
"Cloud Subnet","cmdb_ci_cloud_subnet","Virtual Machine Object","false","2024-12-02 17:31:52"
"Cloud Topic","cmdb_ci_cloud_topic","Virtual Machine Object","false","2024-12-02 17:37:08"
"Cloud WebServer","cmdb_ci_cloud_webserver","Web Server","false","2024-12-02 17:35:35"
"Cluster","cmdb_ci_cluster","Configuration Item","true","2024-12-02 17:31:55"
"Cluster Node","cmdb_ci_cluster_node","Configuration Item","true","2024-12-02 17:31:40"
"Cluster Node Resource","cmdb_ci_cluster_node_resource","","false","2024-12-02 17:34:47"
"Cluster Resource","cmdb_ci_cluster_resource","Configuration Item","true","2024-12-02 17:35:51"
"Cluster Virtual IP","cmdb_ci_cluster_vip","Configuration Item","false","2024-12-02 17:35:58"
"Cluster VM Affinity Rule Info","cmdb_ci_cluster_vm_affinity_rule","VMWare vCenter Cluster DRS Rule","false","2024-12-02 17:35:49"
"Cluster VM Dependency Rule Info","cmdb_ci_cluster_vm_dependency_rule","VMWare vCenter Cluster DRS Rule","false","2024-12-02 17:32:45"
"Cluster VM Host Rule Info","cmdb_ci_cluster_vm_host_rule","VMWare vCenter Cluster DRS Rule","false","2024-12-02 17:34:48"
"Cloud Resource","cmdb_ci_cmp_resource","Virtual Machine Object","false","2024-12-02 17:36:35"
"Communication Device","cmdb_ci_comm","Configuration Item","false","2024-12-02 17:33:47"
"Computer","cmdb_ci_computer","Hardware","true","2024-12-02 17:32:06"
"Computer Room","cmdb_ci_computer_room","Configuration Item","false","2024-12-02 17:35:45"
"Compute Security Group","cmdb_ci_compute_security_group","Virtual Machine Object","false","2024-12-02 17:33:53"
"Hardware Type","cmdb_ci_compute_template","Virtual Machine Object","false","2024-12-02 17:33:39"
"Management Server","cmdb_ci_config_automation_server","Application","true","2024-12-02 17:39:43"
"Configuration file","cmdb_ci_config_file","Configuration Item","true","2024-12-02 17:32:15"
"Tracked Configuration file","cmdb_ci_config_file_tracked","Configuration file","false","2024-12-02 17:32:16"
"Computer Room AC","cmdb_ci_crac","Configuration Item","false","2024-12-02 17:33:38"
"CSU/DSU","cmdb_ci_csu_dsu_network","Network Gear","false","2024-12-02 17:34:38"
"Customer Gateway","cmdb_ci_customer_gateway","Virtual Machine Object","false","2024-12-02 17:36:52"
"Customization Spec","cmdb_ci_customization_spec","Virtual Machine Object","false","2024-12-02 17:32:48"
